,Unnamed: 0,CamId,Filename,S_Spring,S_Summer,S_Fall,S_Winter,D_Night,D_Twilight,D_Sunrise,D_Sunset,D_Day,D_FullDaylight,I_Height,I_Width,I_LowestSky,I_Low09Sky,TimeStamp,DQ_TimeDiffers,IQ_Empty,IQ_Noise,Conds,Fog,Rain,Snow,Hail,Thunder
3183,54614,11160,20131114_082318.jpg,0,0,1,0,0,0,1,0,1,0,480,640,233,232,06:50+0,93,0,0.2316565966415037,Overcast,0,0,0,0,0
3184,14897,19388,20130418_061402.jpg,1,0,0,0,0,0,1,0,1,0,960,1280,396,393,04:50+1,144,0,2,20E+01,Mostly Cloudy,0,0,0,0,0
3185,12056,4584,20130307_053654.jpg,1,0,0,0,0,0,1,0,1,0,480,640,246,245,06:50+2,46,0,0.4848156334147296,Mostly Cloudy,0,0,0,0,0
3186,94683,65,20140122_143315.jpg,0,0,0,1,0,0,1,0,1,0,720,1280,425,420,07:35-7,2,0,0.49723007301301597,Clear,0,0,0,0,0
3187,94459,3837,20130116_065212.jpg,0,0,0,1,0,0,1,0,1,0,480,640,124,119,06:50+0,2,0,0.30281679516637633,Overcast,0,0,0,0,0
3188,36182,22788,20140629_235724.jpg,0,1,0,0,0,0,1,0,1,0,800,1280,357,351,03:20+1,143,0,0.623809591399626,Mostly Cloudy,0,0,0,0,0
3189,52314,24325,20140930_140853.jpg,0,0,1,0,0,0,1,0,1,0,768,1024,418,409,03:53-7,195,0,0.34582167542982417,Overcast,0,0,0,0,0
3190,16127,8887,20140517_043803.jpg,1,0,0,0,0,0,1,0,1,0,768,1024,52,48,04:50+1,48,0,26.375.587.626.482.500,Mostly Cloudy,0,0,0,0,0
3191,6721,19306,20130316_135332.jpg,1,0,0,0,0,0,1,0,1,0,960,1296,272,249,05:55-8,2,0,1,17E-14,Clear,0,0,0,0,0
3192,63242,17244,20131108_130559.jpg,0,0,1,0,0,0,1,0,1,0,480,640,157,142,05:43-6,82,0,4.246.326.838.038.450,Mostly Cloudy,0,0,0,0,0
3193,54140,17244,20121002_130552.jpg,0,0,1,0,0,0,1,0,1,0,480,640,157,142,05:15-6,110,0,5.293.293.526.363.390,Mostly Cloudy,0,0,0,0,0
3194,53832,3837,20130922_075219.jpg,0,0,1,0,0,0,1,0,1,0,480,640,124,119,07:50+0,2,0,0.4360491916826545,Unknown,0,0,0,0,0
3195,14214,162,20130327_123835.jpg,1,0,0,0,0,0,1,0,1,0,720,1280,521,513,05:52-6,46,0,0.4136554348898639,Overcast,0,0,0,0,0
3196,36139,21511,20130608_130555.jpg,0,1,0,0,0,0,1,0,1,0,480,640,231,226,02:48-7,197,0,4.040.151.609.675.080,Mostly Cloudy,0,0,0,0,0
3197,6470,19106,20130524_133651.jpg,1,0,0,0,0,0,1,0,1,0,480,640,256,255,11:00-5,144,0,0.438484314086414,Unknown,0,0,0,0,0
3198,21765,75,20140320_161255.jpg,1,0,0,0,0,0,1,0,1,0,720,1280,621,616,05:52-8,140,0,0.3243192352981024,Clear,0,0,0,0,0
3199,93470,19306,20130123_145326.jpg,0,0,0,1,0,0,1,0,1,0,960,1296,272,249,06:55-8,2,0,11.946.349.853.412.500,Clear,0,0,0,0,0
3200,41696,24325,20140820_160857.jpg,0,1,0,0,0,0,1,0,1,0,768,1024,418,409,05:53-7,195,0,0.3458216754298282,Clear,0,0,0,0,0
3201,83338,4801,20110124_081003.jpg,0,0,0,1,0,0,1,0,1,0,480,640,243,241,08:20+1,50,0,5,56E-01,Light Snow,0,0,1,0,0
3202,8471,5020,20131019_111536.jpg,1,0,0,0,0,0,1,0,1,0,480,640,247,243,05:51-3,144,0,5,85E-16,Fog,1,0,0,0,0
3203,17089,65,20140405_140310.jpg,1,0,0,0,0,0,1,0,1,0,720,1280,425,420,06:15-7,48,0,0.3209927962332538,Clear,0,0,0,0,0
3204,55146,18590,20121031_123925.jpg,0,0,1,0,0,0,1,0,1,0,480,640,280,268,05:52-6,47,0,0.5989807122030469,Scattered Clouds,0,0,0,0,0
3205,82381,7233,20130107_080139.jpg,0,0,0,1,0,0,1,0,1,0,720,1280,258,247,08:20+1,41,0,3,16E-01,Mostly Cloudy,0,0,0,0,0
3206,86250,10066,20130111_081636.jpg,0,0,0,1,0,0,1,0,1,0,480,640,278,268,06:55+1,141,0,0.3458216754298181,Clear,0,0,0,0,0
3207,41646,21510,20130614_131725.jpg,0,1,0,0,0,0,1,0,1,0,480,640,216,213,04:46-7,91,0,779.381.579.827.144,Mostly Cloudy,0,0,0,0,0
3208,35247,10870,20130608_033817.jpg,0,1,0,0,0,0,1,0,1,0,480,640,185,183,03:50+1,48,0,1,12E+02,Unknown,0,0,0,0,0
3209,43277,7211,20120817_050957.jpg,0,1,0,0,0,0,1,0,1,0,1024,1280,415,406,05:20+1,49,0,0.1356675189200539,Fog,1,0,0,0,0
3210,60066,17244,20120910_130549.jpg,0,0,1,0,0,0,1,0,1,0,480,640,157,142,05:48-6,77,0,4.422.619.534.950.920,Overcast,0,0,0,0,0
3211,62514,204,20131117_124954.jpg,0,0,1,0,0,0,1,0,1,0,480,704,369,366,06:54-6,5,0,0.413655434889851,Overcast,0,0,0,0,0
3212,48448,17244,20130807_120544.jpg,0,1,0,0,0,0,1,0,1,0,480,640,157,142,05:14-6,51,0,56.633.790.088.694.700,Clear,0,0,0,0,0
3213,22517,24325,20140528_140851.jpg,1,0,0,0,0,0,1,0,1,0,768,1024,418,409,03:53-7,195,0,0.3334072358315497,Clear,0,0,0,0,0
3214,79427,4584,20131224_063651.jpg,0,0,0,1,0,0,1,0,1,0,480,640,246,245,07:50+2,46,0,0.4814891943498954,Mostly Cloudy,0,0,0,0,0
3215,6874,7371,20120518_061718.jpg,1,0,0,0,0,0,1,0,1,0,960,1280,487,482,04:50+1,147,0,0.4384843140864136,Overcast,0,0,0,0,0
3216,35613,18590,20130801_113930.jpg,0,1,0,0,0,0,1,0,1,0,480,640,280,268,04:52-6,47,0,5,85E-16,Mostly Cloudy,0,0,0,0,0
3217,27907,4584,20130704_183651.jpg,0,1,0,0,0,0,1,0,1,0,480,640,246,245,19:50+2,46,0,8.591.666.371.626.600,Clear,0,0,0,0,0
3218,65648,24325,20131118_143849.jpg,0,0,1,0,0,0,1,0,1,0,768,1024,418,409,06:53-7,45,0,0.3209927962332537,Clear,0,0,0,0,0
3219,36519,65,20130621_123304.jpg,0,1,0,0,0,0,1,0,1,0,720,1280,425,420,05:35-7,2,0,0.3209927962332538,Clear,0,0,0,0,0
3220,40333,204,20130828_131951.jpg,0,1,0,0,0,0,1,0,1,0,480,704,369,366,04:54-6,145,0,0.2531590367732287,Clear,0,0,0,0,0
3221,82312,65,20130224_150314.jpg,0,0,0,1,0,0,1,0,1,0,720,1280,425,420,07:15-7,48,0,0.2531590367732277,Partly Cloudy,0,0,0,0,0
3222,84218,19388,20130101_124410.jpg,0,0,0,1,0,0,1,0,1,0,960,1280,396,393,15:20+1,96,0,0.1356675189200489,Mostly Cloudy,0,0,0,0,0
3223,51155,7233,20130823_060141.jpg,0,1,0,0,0,0,1,0,1,0,720,1280,258,247,06:20+1,41,0,4,12E-02,Shallow Fog,1,0,0,0,0
3224,72242,4801,20111027_061001.jpg,0,0,1,0,0,0,1,0,1,0,480,640,243,241,06:20+1,50,0,5,85E-16,Overcast,0,0,0,0,0
3225,42803,19388,20130728_051406.jpg,0,1,0,0,0,0,1,0,1,0,960,1280,396,393,03:50+1,144,0,0.38882655569328894,Unknown,0,0,0,0,0
3226,72822,18590,20121026_150923.jpg,0,0,1,0,0,0,1,0,1,0,480,640,280,268,05:52-6,197,0,0.16049639811663005,Partly Cloudy,0,0,0,0,0
3227,1517,21511,20140316_160153.jpg,1,0,0,0,0,0,1,0,1,0,480,640,231,226,05:49-7,192,0,0.8082435520517341,Clear,0,0,0,0,0
3228,84323,3837,20140211_075211.jpg,0,0,0,1,0,0,1,0,1,0,480,640,124,119,07:50+0,2,0,0.370650554626396,Scattered Clouds,0,0,0,0,0
3229,15535,9708,20110316_090517.jpg,1,0,0,0,0,0,1,0,1,0,960,1280,133,129,05:55+0,190,0,0.8430517484428481,Partly Cloudy,0,0,0,0,0
3230,46394,21444,20140720_113220.jpg,0,1,0,0,0,0,1,0,1,0,1154,1728,1153,1153,04:51-5,101,0,0.3706505546264092,Unknown,0,0,0,0,0
3231,2380,162,20130416_113835.jpg,1,0,0,0,0,0,1,0,1,0,720,1280,521,513,04:52-6,46,0,0.4384843140864081,Clear,0,0,0,0,0
3232,65957,9112,20131122_071916.jpg,0,0,1,0,0,0,1,0,1,0,480,640,265,262,07:20+0,1,0,18.798.642.856.507.800,Overcast,0,0,0,0,0
3233,35138,623,20140820_141204.jpg,0,1,0,0,0,0,1,0,1,0,720,1280,435,435,05:52-6,140,0,0.4814891943498936,Scattered Clouds,0,0,0,0,0
3234,29700,8733,20130628_070649.jpg,0,1,0,0,0,0,1,0,1,0,480,640,321,319,04:50+1,196,0,0.4384843140864266,Mostly Cloudy,0,0,0,0,0
3235,6209,3396,20140414_050840.jpg,1,0,0,0,0,0,1,0,1,0,960,1280,484,482,05:20+1,48,0,0.6552913487258871,Mostly Cloudy,0,0,0,0,0
3236,8425,17244,20130529_140554.jpg,1,0,0,0,0,0,1,0,1,0,480,640,157,142,05:57-6,128,0,4.878.094.285.730.890,Clear,0,0,0,0,0
3237,4847,858,20140526_133303.jpg,1,0,0,0,0,0,1,0,1,0,480,640,278,278,01:53-10,100,0,0.7164722300562308,Mostly Cloudy,0,0,0,0,0
3238,32333,9708,20110726_050516.jpg,0,1,0,0,0,0,1,0,1,0,960,1280,133,129,01:55+0,190,0,0.5063180735464536,Mostly Cloudy,0,0,0,0,0
3239,16774,10066,20130307_064641.jpg,1,0,0,0,0,0,1,0,1,0,480,640,278,268,06:55+1,51,0,0.16049639811663066,Light Snow,0,0,1,0,0
3240,56585,9730,20130518_065712.jpg,0,0,1,0,0,0,1,0,1,0,480,640,182,179,07:00-4,243,0,6,17E-02,Clear,0,0,0,0,0
3241,53583,65,20140920_140324.jpg,0,0,1,0,0,0,1,0,1,0,720,1280,425,420,06:15-7,48,0,0.3458216754298242,Clear,0,0,0,0,0
3242,11604,10066,20130306_072726.jpg,1,0,0,0,0,0,1,0,1,0,480,640,278,268,10:00+1,93,0,0.3639976764967137,Heavy Fog,1,0,0,0,0
3243,45515,22788,20140717_042725.jpg,0,1,0,0,0,0,1,0,1,0,800,1280,357,351,03:50+1,97,0,0.02482887919657912,Unknown,0,0,0,0,0
3244,6115,6798,20130415_065355.jpg,1,0,0,0,0,0,1,0,1,0,480,640,352,350,07:30-1,97,0,0.06783375946002676,Mostly Cloudy,0,0,0,0,0
3245,77686,260,20140108_121452.jpg,0,0,0,1,0,0,1,0,1,0,720,1280,337,325,15:10-5,476,0,14.916.902.190.390.400,Scattered Clouds,0,0,0,0,0
3246,40794,17244,20130623_130554.jpg,0,1,0,0,0,0,1,0,1,0,480,640,157,142,05:46-6,79,0,4.551.546.758.780.050,Light Rain,0,1,0,0,0
3247,46506,75,20130709_134303.jpg,0,1,0,0,0,0,1,0,1,0,720,1280,621,616,04:52-8,51,0,0.3458216754298221,Clear,0,0,0,0,0
3248,41524,3396,20140802_040847.jpg,0,1,0,0,0,0,1,0,1,0,960,1280,484,482,04:20+1,48,0,17.109.323.760.822.700,Scattered Clouds,0,0,0,0,0
3249,38763,8733,20130623_060644.jpg,0,1,0,0,0,0,1,0,1,0,480,640,321,319,03:50+1,196,0,0.3209927962332634,Mostly Cloudy,0,0,0,0,0
3250,69387,18590,20121109_123921.jpg,0,0,1,0,0,0,1,0,1,0,480,640,280,268,05:52-6,47,0,0.18532527731319245,Clear,0,0,0,0,0
3251,60179,9112,20131102_061917.jpg,0,0,1,0,0,0,1,0,1,0,480,640,265,262,06:20+0,1,0,2.642.429.007.455.740,Overcast,0,0,0,0,0
3252,60693,3837,20131113_065224.jpg,0,0,1,0,0,0,1,0,1,0,480,640,124,119,06:50+0,2,0,0.4566603151532999,Mostly Cloudy,0,0,0,0,0
3253,52584,65,20130922_140308.jpg,0,0,1,0,0,0,1,0,1,0,720,1280,425,420,06:15-7,48,0,0.5559758319396023,Mostly Cloudy,0,0,0,0,0
3254,13310,21510,20140320_123046.jpg,1,0,0,0,0,0,1,0,1,0,480,640,216,213,04:47-7,43,0,878.429.701.615.104,Clear,0,0,0,0,0
3255,2577,162,20130516_113831.jpg,1,0,0,0,0,0,1,0,1,0,720,1280,521,513,04:52-6,46,0,0.4384843140864343,Clear,0,0,0,0,0
3256,60348,4679,20140919_061012.jpg,0,0,1,0,0,0,1,0,1,0,480,640,188,185,06:20+1,50,0,0.0,Mostly Cloudy,0,0,0,0,0
3257,91511,10066,20130107_082723.jpg,0,0,0,1,0,0,1,0,1,0,480,640,278,268,07:55+1,92,0,0.3243192352980968,Clear,0,0,0,0,0
3258,28159,8733,20130623_033637.jpg,0,1,0,0,0,0,1,0,1,0,480,640,321,319,03:50+1,46,0,0.438484314086424,Mostly Cloudy,0,0,0,0,0
3259,29620,18590,20120816_113916.jpg,0,1,0,0,0,0,1,0,1,0,480,640,280,268,04:52-6,47,0,0.3334072358315455,Scattered Clouds,0,0,0,0,0
3260,86105,8438,20130202_144630.jpg,0,0,0,1,0,0,1,0,1,0,600,800,271,267,07:53-6,53,0,5,14E-01,Clear,0,0,0,0,0
3261,27684,8733,20130702_070636.jpg,0,1,0,0,0,0,1,0,1,0,480,640,321,319,04:50+1,196,0,0.253159036773232,Partly Cloudy,0,0,0,0,0
3262,47409,684,20120626_104221.jpg,0,1,0,0,0,0,1,0,1,0,720,1280,523,505,04:54-5,48,0,0.4136554348898635,Clear,0,0,0,0,0
3263,60358,8733,20131125_100644.jpg,0,0,1,0,0,0,1,0,1,0,480,640,321,319,07:50+1,196,0,0.4136554348898591,Mostly Cloudy,0,0,0,0,0
3264,23568,7211,20120303_063952.jpg,1,0,0,0,0,0,1,0,1,0,1024,1280,415,406,06:50+1,49,0,1,48E+02,Fog,1,0,0,0,0
3265,29361,22788,20140724_042730.jpg,0,1,0,0,0,0,1,0,1,0,800,1280,357,351,03:50+1,97,0,0.18532527731321047,Mostly Cloudy,0,0,0,0,0
3266,68955,24325,20140908_140851.jpg,0,0,1,0,0,0,1,0,1,0,768,1024,418,409,03:53-7,195,0,0.6601615935333864,Mostly Cloudy,0,0,0,0,0
3267,79400,9112,20131222_074919.jpg,0,0,0,1,0,0,1,0,1,0,480,640,265,262,07:50+0,1,0,0.3458216754298191,Mostly Cloudy,0,0,0,0,0
3268,48578,19306,20130722_132339.jpg,0,1,0,0,0,0,1,0,1,0,960,1296,272,249,04:35-8,48,0,15.913.319.803.661.000,Clear,0,0,0,0,0
3269,72361,3396,20130922_060838.jpg,0,0,1,0,0,0,1,0,1,0,960,1280,484,482,06:20+1,48,0,11.979.614.244.060.900,Scattered Clouds,0,0,0,0,0
3270,80327,3396,20131215_080843.jpg,0,0,0,1,0,0,1,0,1,0,960,1280,484,482,08:20+1,48,0,0.9266263865659904,Mostly Cloudy,0,0,0,0,0
3271,7426,21511,20140517_123139.jpg,1,0,0,0,0,0,1,0,1,0,480,640,231,226,04:43-7,48,0,0.8884917511100476,Clear,0,0,0,0,0
3272,42222,1093,20140802_122412.jpg,0,1,0,0,0,0,1,0,1,0,480,640,212,207,04:53-6,91,0,2,34E-14,Clear,0,0,0,0,0
3273,51424,3395,20110729_050729.jpg,0,1,0,0,0,0,1,0,1,0,485,974,277,275,06:00+0,53,0,0.18532527731319987,,0,0,0,0,0
3274,49706,3837,20140829_055222.jpg,0,1,0,0,0,0,1,0,1,0,480,640,124,119,09:00+0,188,0,0.4384843140864341,,0,0,0,0,0
3275,52006,19306,20131109_142329.jpg,0,0,1,0,0,0,1,0,1,0,960,1296,272,249,05:35-8,48,0,15.586.326.618.379.600,Clear,0,0,0,0,0
3276,25566,3395,20110330_063728.jpg,1,0,0,0,0,0,1,0,1,0,485,974,277,275,09:00+0,143,0,0.20350127838008134,,0,0,0,0,0
3277,16318,10870,20130514_043811.jpg,1,0,0,0,0,0,1,0,1,0,480,640,185,183,04:50+1,48,0,0.2283301575766592,Overcast,0,0,0,0,0
3278,69195,8887,20131113_090818.jpg,0,0,1,0,0,0,1,0,1,0,768,1024,52,48,07:50+1,138,0,0.7098193519265471,Mostly Cloudy,0,0,0,0,0
3279,87219,10066,20130222_061640.jpg,0,0,0,1,0,0,1,0,1,0,480,640,278,268,07:00+1,16,0,0.25315903677322704,Unknown,0,0,0,0,0
3280,34886,7211,20120609_041010.jpg,0,1,0,0,0,0,1,0,1,0,1024,1280,415,406,04:20+1,50,0,0.1853252773132094,Light Rain,0,1,0,0,0
3281,56401,10066,20131114_072735.jpg,0,0,1,0,0,0,1,0,1,0,480,640,278,268,06:55+1,92,0,0.3565728954956948,Fog,1,0,0,0,0
3282,13115,17244,20130301_133551.jpg,1,0,0,0,0,0,1,0,1,0,480,640,157,142,06:44-6,51,0,8.992.907.366.918.160,Overcast,0,0,0,0,0
3283,67528,3837,20141003_055221.jpg,0,0,1,0,0,0,1,0,1,0,480,640,124,119,05:50+0,2,0,0.4384843140864248,Scattered Clouds,0,0,0,0,0
3284,56321,3837,20131122_065217.jpg,0,0,1,0,0,0,1,0,1,0,480,640,124,119,06:50+0,2,0,0.3706505546263984,Snow,0,0,1,0,0
3285,2153,162,20140317_120829.jpg,1,0,0,0,0,0,1,0,1,0,720,1280,521,513,02:52-6,196,0,0.438484314086418,Clear,0,0,0,0,0
3286,69278,10066,20130914_062724.jpg,0,0,1,0,0,0,1,0,1,0,480,640,278,268,05:55+1,92,0,0.20106615597633165,Clear,0,0,0,0,0
3287,12432,22788,20140429_052730.jpg,1,0,0,0,0,0,1,0,1,0,800,1280,357,351,04:50+1,97,0,1,03E+02,Unknown,0,0,0,0,0
3288,17667,3837,20140423_172219.jpg,1,0,0,0,0,0,0,1,1,0,480,640,124,119,19:00+0,98,0,0.5493229538099068,,0,0,0,0,0
3289,93953,10066,20130127_155734.jpg,0,0,0,1,0,0,0,1,1,0,480,640,278,268,16:55+1,2,0,0.3209927962332476,Clear,0,0,0,0,0
3290,9166,3888,20130418_174221.jpg,1,0,0,0,0,0,0,1,1,0,240,320,69,68,18:30+0,48,0,0.35989933456053186,Mostly Cloudy,0,0,0,0,0
3291,28686,3837,20130810_185220.jpg,0,1,0,0,0,0,0,1,1,0,480,640,124,119,18:50+0,2,0,0.4881420724795725,Unknown,0,0,0,0,0
3292,60138,19388,20131022_134401.jpg,0,0,1,0,0,0,0,1,1,0,960,1280,396,393,16:20+1,96,0,1,17E-14,Mostly Cloudy,0,1,0,0,0
3293,63161,204,20140910_234954.jpg,0,0,1,0,0,0,0,1,1,0,480,704,369,366,17:54-6,5,0,0.27798791596979083,Overcast,0,0,0,0,0
3294,47719,260,20130801_001455.jpg,0,1,0,0,0,0,0,1,1,0,720,1280,337,325,19:14-5,0,0,0.4599867542181556,Mostly Cloudy,0,0,0,0,0
3295,77645,9112,20131206_151921.jpg,0,0,0,1,0,0,0,1,1,0,480,640,265,262,15:20+0,1,0,3.642.237.053.448.340,Light Rain Showers,0,1,0,0,0
3296,55213,623,20121127_171148.jpg,0,0,1,0,0,0,0,1,1,0,720,1280,435,435,08:49-6,142,0,0.39547943382295797,Light Rain,0,1,0,0,0
3297,29100,3297,20130801_030123.jpg,0,1,0,0,0,0,0,1,1,0,412,550,242,236,19:00-8,1,0,0.024828879196590648,Mostly Cloudy,0,0,0,0,0
3298,89881,9730,20130804_165712.jpg,0,0,0,1,0,0,0,1,1,0,480,640,182,179,17:00-4,243,0,0.13566751892005902,Haze,0,0,0,0,0
3299,39034,9708,20110619_230519.jpg,0,1,0,0,0,0,0,1,1,0,960,1280,133,129,19:55+0,190,0,37.628.161.827.868.400,Overcast,0,0,0,0,0
3300,29686,19106,20130814_230652.jpg,0,1,0,0,0,0,0,1,1,0,480,640,256,255,19:00-5,54,0,0.9311703868327096,Unknown,0,0,0,0,0
3301,50152,10066,20130603_154704.jpg,0,1,0,0,0,0,0,1,1,0,480,640,278,268,20:00+1,193,0,0.4136554348898692,Overcast,0,0,0,0,0
3302,33174,4801,20110809_014003.jpg,0,1,0,0,0,0,0,1,1,0,480,640,243,241,04:20+1,100,0,0.504654854014023,Mostly Cloudy,0,0,0,0,0
3303,71600,684,20121020_114156.jpg,0,0,1,0,0,0,0,1,1,0,720,1280,523,505,05:54-5,47,0,0.38882655569327457,Clear,0,0,0,0,0
3304,46942,9291,20140701_174531.jpg,0,1,0,0,0,0,0,1,1,0,480,640,152,143,20:20+1,95,0,0.0,Partly Cloudy,0,0,0,0,0
3305,28931,4679,20140809_184028.jpg,0,1,0,0,0,0,0,1,1,0,480,640,188,185,21:20+1,100,0,5,47E+00,Scattered Clouds,0,0,0,0,0
3306,30408,19306,20130703_032326.jpg,0,1,0,0,0,0,0,1,1,0,960,1296,272,249,18:35-8,48,0,1,17E-14,Clear,0,0,0,0,0
3307,56662,10870,20131003_173802.jpg,0,0,1,0,0,0,0,1,1,0,480,640,185,183,17:50+1,48,0,28.228.840.399.614.500,Clear,0,0,0,0,0
3308,67336,162,20130919_003836.jpg,0,0,1,0,0,0,0,1,1,0,720,1280,521,513,17:52-6,46,0,11.788.941.066.781.200,Clear,0,0,0,0,0
3309,45511,10066,20130623_185732.jpg,0,1,0,0,0,0,0,1,1,0,480,640,278,268,19:55+1,2,0,0.4384843140864251,Light Rain,0,1,0,0,0
3310,81924,22788,20140220_135726.jpg,0,0,0,1,0,0,0,1,1,0,800,1280,357,351,17:20+1,143,0,0.09266263865660944,Light Snow,0,0,1,0,0
3311,1852,3396,20140531_163840.jpg,1,0,0,0,0,0,0,1,1,0,960,1280,484,482,20:00+1,142,0,0.6916433508596578,Scattered Clouds,0,0,0,0,0
3312,29184,4679,20140626_201020.jpg,0,1,0,0,0,0,0,1,1,0,480,640,188,185,22:00+1,50,0,0.3773034327560943,Scattered Clouds,0,0,0,0,0
3313,32060,10066,20130701_172731.jpg,0,1,0,0,0,0,0,1,1,0,480,640,278,268,16:55+1,92,0,0.3706505546263953,Scattered Clouds,0,0,0,0,0
3314,62863,4801,20111127_134002.jpg,0,0,1,0,0,0,0,1,1,0,480,640,243,241,16:20+1,100,0,0.13566751892005613,Partly Cloudy,0,0,0,0,0
3315,3652,623,20130505_194158.jpg,1,0,0,0,0,0,0,1,1,0,720,1280,435,435,12:52-6,49,0,0.4384843140864241,Clear,0,0,0,0,0
3316,76425,10870,20130210_135551.jpg,0,0,0,1,0,0,0,1,1,0,480,640,185,183,17:20+1,145,0,0.3209927962332632,Clear,0,0,0,0,0
3317,79368,4584,20131213_160652.jpg,0,0,0,1,0,0,0,1,1,0,480,640,246,245,17:20+2,46,0,50.725.075.635.775.200,Scattered Clouds,0,0,0,0,0
3318,78703,684,20140222_234154.jpg,0,0,0,1,0,0,0,1,1,0,720,1280,523,505,17:54-5,47,0,15.056.484.643.799.700,Clear,0,0,0,0,0
3319,5520,7233,20130330_163143.jpg,1,0,0,0,0,0,0,1,1,0,720,1280,258,247,18:20+1,49,0,2,34E-14,Light Rain,0,1,0,0,0
3320,46248,21511,20130801_010556.jpg,0,1,0,0,0,0,0,1,1,0,480,640,231,226,18:09-7,4,0,6.963.417.317.006.410,Thunderstorms and Rain,0,1,0,0,1
3321,1216,3837,20140512_172227.jpg,1,0,0,0,0,0,0,1,1,0,480,640,124,119,19:00+0,98,0,0.5154060740799012,,0,0,0,0,0
3322,48653,8733,20130606_193639.jpg,0,1,0,0,0,0,0,1,1,0,480,640,321,319,19:50+1,46,0,0.3639976764967083,Unknown,0,0,0,0,0
3323,9825,4801,20110313_114001.jpg,1,0,0,0,0,0,0,1,1,0,480,640,243,241,14:20+1,100,0,0.06783375946002712,Mostly Cloudy,0,0,0,0,0
3324,36358,684,20130729_104149.jpg,0,1,0,0,0,0,0,1,1,0,720,1280,523,505,04:54-5,47,0,0.3954794338229716,Partly Cloudy,0,0,0,0,0
3325,15940,6798,20130420_183955.jpg,1,0,0,0,0,0,0,1,1,0,480,640,352,350,18:30-1,51,0,0.20350127838008453,Unknown,0,0,0,0,0
3326,76624,623,20130115_214153.jpg,0,0,0,1,0,0,0,1,1,0,720,1280,435,435,14:52-6,49,0,0.4384843140864103,Overcast,0,0,0,0,0
3327,56024,4795,20121102_090423.jpg,0,0,1,0,0,0,0,1,1,0,381,508,52,49,06:50+1,194,0,0.3921529947581315,Partly Cloudy,0,0,0,0,0
3328,72512,3888,20131129_151228.jpg,0,0,1,0,0,0,0,1,1,0,240,320,69,68,16:00+0,48,0,0.4070025567601664,,0,0,0,0,0
3329,4093,65,20130505_023311.jpg,1,0,0,0,0,0,0,1,1,0,720,1280,425,420,19:35-7,2,0,0.7843059895162561,Clear,0,0,0,0,0
3330,5512,3396,20130424_190849.jpg,1,0,0,0,0,0,0,1,1,0,960,1280,484,482,19:20+1,48,0,7.092.018.296.294.760,Partly Cloudy,0,0,0,0,0
3331,5963,4801,20110410_164004.jpg,1,0,0,0,0,0,0,1,1,0,480,640,243,241,19:20+1,100,0,0.043004880263446066,Unknown,0,0,0,0,0
3332,83767,22788,20140131_125734.jpg,0,0,0,1,0,0,0,1,1,0,800,1280,357,351,16:20+1,143,0,9,31E-01,Light Snow,0,0,1,0,0
3333,76303,7371,20120217_164712.jpg,0,0,0,1,0,0,0,1,1,0,960,1280,487,482,17:50+1,3,0,0.4881420724795572,Overcast,0,0,0,0,0
3334,37939,11331,20140629_191127.jpg,0,1,0,0,0,0,0,1,1,0,665,857,181,180,21:00+1,49,0,1,17E-14,Scattered Clouds,0,0,0,0,0
3335,39786,3297,20130605_013119.jpg,0,1,0,0,0,0,0,1,1,0,412,550,242,236,20:00-8,149,0,0.3706505546264108,Mostly Cloudy,0,0,0,0,0
3336,27154,4801,20110823_191002.jpg,0,1,0,0,0,0,0,1,1,0,480,640,243,241,19:20+1,50,0,0.3028167951663715,Scattered Clouds,0,0,0,0,0
3337,2369,5020,20130908_201534.jpg,1,0,0,0,0,0,0,1,1,0,480,640,247,243,18:00-3,45,0,0.13566751892005435,Clear,0,0,0,0,0
3338,91720,4795,20121228_133457.jpg,0,0,0,1,0,0,0,1,1,0,381,508,52,49,17:00+1,146,0,0.4418107531512897,Partly Cloudy,0,0,0,0,0
3339,66446,3837,20140922_165225.jpg,0,0,1,0,0,0,0,1,1,0,480,640,124,119,16:50+0,2,0,0.5559758319396132,Unknown,0,0,0,0,0
3340,10479,204,20140524_004953.jpg,1,0,0,0,0,0,0,1,1,0,480,704,369,366,18:54-6,5,0,0.3209927962332668,Clear,0,0,0,0,0
3341,17404,3396,20130418_163851.jpg,1,0,0,0,0,0,0,1,1,0,960,1280,484,482,19:20+1,102,0,0.763575452255854,Scattered Clouds,0,0,0,0,0
3342,63425,260,20141009_111459.jpg,0,0,1,0,0,0,0,1,1,0,720,1280,337,325,06:14-5,0,0,0.4384843140864143,Clear,0,0,0,0,0
3343,94162,11160,20130102_145318.jpg,0,0,0,1,0,0,0,1,1,0,480,640,233,232,17:20+0,147,0,0.3921529947581217,Scattered Clouds,0,0,0,0,0
3344,56820,4584,20131003_163646.jpg,0,0,1,0,0,0,0,1,1,0,480,640,246,245,17:50+2,46,0,3.630.236.275.352.090,Scattered Clouds,0,0,0,0,0
3345,66465,4584,20131109_160646.jpg,0,0,1,0,0,0,0,1,1,0,480,640,246,245,17:20+2,46,0,5.686.990.326.864.170,Clear,0,0,0,0,0
3346,69995,4801,20111010_154003.jpg,0,0,1,0,0,0,0,1,1,0,480,640,243,241,18:20+1,100,0,0.024828879196572312,Mostly Cloudy,0,0,0,0,0
